16252497	291.18
16250421	121.3
16250421	74.84
16252889	77.31
16252892	43
16251922	144.8
16252550	198.96
16252485	96.26
16251894	14.48
16252499	87.77
16251859	43.44
16252747	522.34
16252654	185.7
16252500	87.77
16251888	72.4
16252785	44.31
16252503	35.88
16252787	166.2
16250201	13608
16250201	7413
16250201	1504
16252895	54.46
16252753	192.52
16250201	2186.1
16250811	590.9
16251890	23.7
16252687	69.15
16252745	22.56
16252863	590
16252899	28.39
16250784	441
16251945	7.9
16252685	23.05
16250870	1470
16252665	23.05
16251648	23.7
16252786	91.64
16252949	228.24
16252928	7.75
16252928	12.5
16252928	7.6
16253044	104
16252502	47.4
16252139	23.05
16252524	12.84
16252597	25.16
16252597	26
16252597	36
16252597	504
16252597	11.3
16252697	10.5
16252519	361
16252652	359.94
16252818	11.2
16253128	36
16253324	-1260
16253033	26
16253145	127.92
16253325	-540
16252956	4032
16253035	172
16253037	178.11
16253159	19.58
16252526	54.82
16251558	581.3
16252908	39
16253140	491.2
16252463	1537.79
16251931	4133.52
16251926	349.92
16251663	4230
16252979	17342.64
16252979	25972
16252725	125
16252725	112.5
16252725	47.49
16253032	87.77
16253045	3185.16
16252942	8292.96
16253107	542.6
16253158	252.9
16252750	256
16253061	54264
16253039	234.36
16253309	596
16253099	1037.8
16253302	197.64
16253307	30
16253055	288.78
16253229	26
16253056	48.13
16253122	22.54
16253122	25
16252651	175
16252651	61.78
16252651	73.6
16252651	27
16252651	14
16252651	50
16252651	13.6
16252573	207
16252573	2325
16253452	16.59
16253385	26
16253038	568.6
16252508	60
16252093	447.2
16252862	147.5
16251920	72.4
16251655	47.4
16253331	26.92
16253029	73.4
16253512	320.88
16253013	178.1
16253275	117.3
16253343	12.56
16253244	77.28
16253344	148.83
16253467	39.9
16253069	9.6
16253306	11
16253273	145.59
16253218	67.44
16253277	87.62
16253278	88.5
16253354	29.79
16253215	702.16
16253333	33
16253208	5054.64
16253304	263.31
16253305	144
16253305	42.3
16253272	38.64
16253318	51.68
16253245	333.3
16251923	29.94
16252907	110.6
16252936	55.3
16252952	147.5
16253276	13.9
16251892	14.48
16253359	29.79
16253509	144.39
16253543	97.9
16253510	23.46
16253508	245
16253461	140.35
16253496	121.3
16253484	124.35
16253486	129.57
16253492	190.8
16253523	110.4
16253523	99
16253507	123.66
16253494	128.8
16253535	370.04
16251935	72.4
16253456	262.6
16253723	35.46
16253493	154.56
16253358	29.79
16253254	152.36
16254143	-189.42
16253860	8
16253716	73
16253884	8
16253870	8
16253826	8
16253802	8
16253867	8
16253901	436
16253850	16
16253852	8
16253854	16
16253732	5.2
16253848	219.15
16253889	3.6
16253279	30.6
16253788	45.93
16253779	15.31
16253882	1.8
16253777	164.91
16253819	1455.9
16253595	23.05
16252140	144.8
16253864	55.18
16253806	52.6
16253828	263.31
16253730	511.78
16253730	123.26
16253730	10.4
16253047	2958.03
16250430	4500
16250430	460320
16250430	49905
16250430	3250.8
16253217	26.08
16253847	141.95
16253835	128.3
16253728	52
16253627	55.8
16253627	1508.1
16253915	25.5
16253829	295
16252938	147.5
16253583	80.58
16253485	249.34
16253497	203.85
16253831	147.5
16253896	127.4
16253922	25
16253371	22.93
16253296	75
16253491	179.4
16253495	203.85
16253582	12.5
16252721	7.9
16253253	147.5
16253643	145.5
16253760	258
16253274	590
16253498	53
16253517	215.28
16253542	23.7
16253161	633.64
16253790	189.44
16253741	10.9
16253741	11
16253741	10.9
16253741	60
16253282	590
16252602	67.44
16254663	-19811.4
16252704	13260
16252363	96138
16252555	35240
16253096	125640
16253268	7994.4
16254325	42030
16253471	1315.8
16254247	1580
16252766	23100
16252772	16758
16254399	48.13
16252541	10274.28
16252339	39230.64
16254214	214.2
16253906	147.81
16254398	124.35
16253614	7817.1
16254417	93.51
16254083	49.74
16254054	90.24
16254064	124.35
16254418	129.57
16254481	31.8
16253612	5704.8
16254073	43.19
16254401	252
16254392	80.76
16254184	12.06
16254052	39.36
16254139	270.84
16254181	103.08
16254108	245
16254415	128.8
16254070	124.35
16254137	151.8
16254153	25.76
16254402	499.1
16254530	84.64
16254086	937.48
16254498	93.25
16254076	87.77
16254397	99.99
16254057	87.77
16254062	37.18
16254078	155.04
16254081	87.77
16254212	77.28
16254180	271.3
16254404	4.69
16254421	196
16254074	541.6
16254059	47.5
16254075	77.28
16254151	263.31
16254506	4.8
16254053	178.11
16254077	55.09
16254140	335.58
16254419	74.7
16253866	33
16254071	129
16254058	111.2
16254527	4.8
16254060	119.66
16254162	96.26
16253792	649.48
16253902	596.86
16254234	13.89
16254478	58.77
16253480	27.23
16253209	1260.75
16254204	448.75
16254204	441.6
16252108	6804
16252108	20240
16252108	3128
16254063	128.8
16254267	25537.05
16252758	15893.5
16254061	47.4
16254225	1400
16253192	7398
16253192	62592
16253192	250
16254326	1120.5
16253192	103360
16254564	40.57
16254659	77.28
16252655	63
16252655	62.08
16252655	74.84
16252655	34.22
16252655	92.3
16252655	37.14
16252655	98.54
16252655	48.39
16254740	37
16253626	1563.6
16253626	3880.9
16252589	6000
16252589	940
16253133	69.8
16253133	24.7
16253501	129.15
16253785	189.44
16254281	19
16254281	27.6
16254281	19.86
16253269	65
16254598	258
16254627	133.32
16254636	14.4
16254626	51.68
16254771	219.5
16254787	576.3
16254677	44.16
16254213	371.4
16254303	465.5
16254585	56
16254723	127.74
16254614	128.8
16254231	442.5
16254185	442.5
16254795	159.3
16254578	23.99
16254594	103.36
16254300	11040
16254624	25.76
16254603	215.95
16254749	40.57
16253904	159
16254069	358.8
16254277	111.72
16253162	91.41
16254391	26.04
16254599	12.6
16254763	49.86
16254056	815.12
16254280	24.58
16254574	14763.6
16254606	67.68
16254466	1496.98
16254543	7.2
16253137	260
16254809	412.56
16254812	116.07
16254807	18.59
16254554	47.12
16254811	103.36
16254648	206.08
16252903	2865.8
16252903	1994.88
16252921	1766.4
16252921	1228.2
16252921	253.6
16254055	149.7
16254762	71.26
16254796	7.8
16254596	186
16254068	179.4
16253506	87.2
16253506	7716
16254595	46.31
16253903	727.95
16254721	5.32
16254096	90
16254141	311.4
16254641	103.36
16254802	100.45
16254193	442.5
16254138	13.55
16254669	25.34
16254514	79.04
16254745	4.8
16254786	47.4
16254623	154.56
16253530	3289
16253530	4250.4
16254656	25.76
16254705	181.3
16254705	335.4
16254705	18.71
16254642	63.7
16254737	199.98
16254211	179.4
16254615	203.52
16254617	3.63
16254403	46
16254593	61.78
16254604	87.77
16254605	114.82
16254107	42.87
16254239	8586
16254405	10.67
16254797	25.34
16254416	182.2
16254544	69.15
16254556	147.5
16254622	69.15
16254647	69.15
16254658	114.82
16254804	109.32
16254616	88
16254785	358.8
16254806	80.95
16254768	129.64
16254549	257.29
16254628	6.95
16254082	179.4
16254179	442.5
16252572	1057.5
16252572	877.5
16254576	90.24
16253460	541.8
16254850	1296
16254850	3754
16254136	93.51
16254810	538.2
16253620	1076
16253620	17427.32
16253620	31265.28
16254845	33189.6
16254400	47.4
16254803	48.13
16254638	23.05
16254183	147.5
16254912	39.9
16254808	10.67
16254882	185.02
16253531	474
16253531	24042
16253531	12900
16253531	2502
16253531	880
16253531	7108
16253531	25128
16253531	647.5
16254769	64.82
16253531	4631
16253531	1030.3
16254580	46.1
16254939	355.8
16254545	2120
16254985	21.8
16253532	9067.5
16254164	873.78
16254828	1037.8
16254525	48
16254851	55.2
16254611	364.4
16254848	998.2
16254805	77.28
16253023	244.8
16253023	190
16253023	126.8
16253023	951
16253023	23764.4
16254349	12879
16254349	2285.4
16254577	9.93
16255000	712.8
16252624	1159.5
16252624	26675
16252624	352
16253141	21.5
16254579	257.29
16254761	161.04
16254887	136.15
16253607	2235.6
16253607	82.86
16253607	6780
16253607	376.4
16253607	138.82
16253607	431.7
16253607	538.4
16253607	9918
16253607	2182.8
16253607	422
16253607	784.8
16253607	146.28
16253607	348
16253607	1098.4
16253607	27078
16253607	1961.18
16253607	798
16253607	3240
16253607	1560
16253607	210.65
16253607	126.46
16253607	16104
16253607	423.4
16253607	3235
16253607	171
16253607	3010.7
16253607	5768
16253607	753
16253607	7585.2
16253607	453.54
16253607	94.3
16253607	5640
16253607	3426
16253607	575.4
16254888	54.26
16254563	30.89
16254916	21
16255131	96.26
16253463	1486
16253463	488.2
16255120	32.4
16254790	767.65
16255148	183.6
16255026	15.6
16254876	12.5
16254876	13.14
16255058	63
16255047	15.6
16252284	216.1
16252284	26
16252284	763.04
16254989	66.32
16255072	943.92
16254825	25.5
16255085	56.14
16255035	93.6
16252596	634.95
16252596	35656
16254558	170.34
16255132	123.66
16253664	1446.4
16253664	5080
16253664	4044
16253664	6030
16253664	13950
16253664	7984.8
16253664	20760
16254090	216
16253413	982.5
16254938	61.29
16254822	146.9
16255115	64.49
16255173	436.77
16254072	223.2
16255176	186
16254759	52
16254827	123.14
16255054	25.34
16253340	3.6
16253340	11.46
16253340	5.2
16253340	1792.16
16253340	6
16253340	10.13
16253340	13.6
16253340	4.4
16255022	15.6
16255006	20.5
16255125	3.5
16255125	6.17
16255129	89.64
16255437	-30.54
16255025	52
16255038	244.5
16254133	150.5
16254178	21.5
16254550	34.8
16254714	6916
16254714	8406
16254714	5230
16255264	114
16255263	114
16255259	228
16255367	7664
16255296	6900
16255220	114
16255240	114
16255238	114
16255287	114
16255288	114
16255286	114
16255239	114
16255416	173.5
16255416	4554
16253537	175
16253537	81.63
16253537	512.8
16253537	179.84
16253537	439.8
16253537	910
16253537	28.2
16253537	465
16253537	9783
16253537	48.48
16253537	47
16253537	984.96
16253537	516.6
16253537	225.4
16253537	160
16255435	1695
16255435	3720
16255435	126090
16255241	114
16255256	114
16255236	228
16255255	228
16255258	114
16255245	114
16255267	456
16255277	228
16255252	114
16255261	57412.8
16255261	251536.2
16255262	114
16254852	5850
16255270	114
16255271	114
16255273	114
16255260	114
16255253	114
16255272	228
16255276	114
16255249	114
16255244	114
16255257	456
16255248	114
16255278	114
16255279	228
16255282	114
16255284	228
16255356	147
16255280	228
16255371	374.27
16255615	-8803.62
16254924	78
16254924	1980
16254924	93
16254924	31.5
16254924	480
16254924	3450
16255366	27.62
16255281	55.89
16255170	147.5
16255616	-250
16255299	155.73
16255199	26.3
16255639	-87.36
16255352	1467.5
16255352	17774.4
16254560	3643.2
16255424	5.2
16254560	1296
16254560	1106
16254560	2304
16254560	1899.9
16254560	550.9
16255226	242.2
16254715	1777
16254715	2310
16254715	173.5
16255222	33996
16255222	35712
16255222	40000
16255222	22827.15
16255222	30120
16255222	32700
16255222	30857.4
16255222	15000
16255222	20880
16255222	18240
16255222	10035.9
16255673	-660.19
16255666	-52.38
16255689	-2101
16255684	-250.6
16255692	-43.2
16255708	-5.65
16255693	-157.3
16255710	-2242
16255695	-820
16255711	-8326.8
16255697	-1610
16255714	-8101
16255716	-100
16255717	-471.2
16255718	-1166.2
16255720	-129.72
16255721	-621.3
16251944	71.3
16251944	71.3
16251944	71.3
16255494	97.5
16255546	46.7
16254885	475
16254885	112.8
16254885	235
16255764	-339.1
16255542	56.78
16255521	71.24
16255573	97.5
16255295	1501.5
16255422	126.5
16255422	475
16255422	1200
16254667	56.14
16255627	133.86
16255361	14099.4
16255426	479.8
16255426	21120
16255426	660.3
16255426	25950
16255554	59.56
16255554	1322.5
16255554	272.2
16255554	1543
16255426	617.7
16255554	2282
16254704	1018.8
16255073	358.1
16255034	171.86
16255324	2378.75
16255324	216.25
16256216	102564.48
16256553	-5848
16256038	10449
16255958	21344
16256297	100719.6
16256056	7428
16256222	61257.6
16256222	19092
16256104	16
16256222	39862.8
16256222	13672
16256079	103.04
16255886	2777.24
16255980	54.88
16256231	2667.8
16256192	138.35
16254695	1180.5
16256257	924
16254695	149.7
16256277	224.55
16255975	639.6
16256269	3
16256117	38.19
16256259	1627.8
16256059	54320
16256059	1616.5
16256320	59.14
16256266	145.63
16256265	33.18
16256230	12578
16256364	6429.92
16256315	108.52
16256276	44.24
16256397	4161.2
16256339	16
16256339	25.2
16254776	10.67
16254776	37.37
16256310	5168
16256046	844.92
16256285	57.06
16254776	34.55
16256167	758
16256324	11071
16256460	2178
16256287	27.5
16256242	7216.8
16256289	3564
16256577	3653.81
16256627	14790.6
16255499	42.6
16255499	2.4
16255938	383.1
16255938	4000
16256600	72480
16255499	66
16255499	148.5
16255499	32.77
16255499	76.8
16255499	15.8
16255499	120
16255499	459.28
16255499	50.2
16255499	66.75
16255499	1037.8
16255499	46.34
16256308	68.79
16256274	23.05
16256394	38
16256513	178.1
16256493	18.51
16255965	75
16256802	9054
16255805	4300
16256196	196.2
16256196	680
16256313	9.93
16256602	13374
16256893	8114
16256316	2.1
16256602	32932.8
16256203	16596
16256407	464.2
16256509	53.58
16256203	49536
16256314	22.93
16256208	59.94
16255853	182.5
16256177	32.08
16256504	106.86
16256409	156.16
16256409	14790
16256409	624.64
16256409	2100
16256409	29580
16256395	36.52
16256439	29
16256548	125.12
16256323	10.67
16256264	582.52
16256505	22
16256327	47.98
16256540	104.4
16256306	47.98
16256330	161.65
16256202	90.54
16256054	2140.2
16256329	54.46
16256536	36783
16256328	9.6
16257022	165.6
16256707	98.05
16256671	476.14
16256412	83571.48
16256135	10840
16256453	274.4
16256135	8106
16256135	3892
16256135	1843
16256135	6040
16256135	130
16256135	158460
16256135	648
16256135	16105.5
16256135	95.7
16256135	23520
16256552	88.8
16256552	22.8
16256135	5945.6
16256574	77520
16256088	3303.36
16256551	71.94
16256219	62.5
16256482	6920
16256699	87.06
16256142	22570
16256142	2318.4
16256142	3498
16256142	960.12
16256142	375
16256125	788.2
16256125	62.08
16256556	57.04
16256955	670.8
16256524	1413
16256413	17746.2
16256302	9585.18
16256302	13821.6
16256263	12.5
16256650	31850.91
16256789	18906
16256837	5462.5
16256058	40.86
16255093	66927.24
16256058	21
16256058	2060.4
16256058	30.8
16256058	264.74
16256058	1944
16256332	255.8
16257132	55062
16255093	14746.68
16256341	116.43
16256341	29.55
16256341	31.9
16256341	42.56
16256341	65.1
16255960	6.8
16255859	807.6
16255859	10449
16255859	2805
16256929	2884
16257315	54316.8
16256248	31690
16256248	557.1
16256248	32004
16256248	6256.8
16256248	4327.2
16256248	8106
16256258	1302.9
16256498	97.5
16256530	441.18
16256326	32.5
16256326	333.95
16256326	270.48
16256326	111.33
16257547	-16.59
16257541	-18.6
16257554	-21.6
16257555	-150.54
16257556	-24
16257558	-37.42
16257051	24
16256746	206.99
16256550	538.4
16255854	14420
16255854	540.54
16255835	12.78
16256462	200
16256483	303.6
16256483	366
16255835	192
16257179	21.9
16256723	138.1
16256877	2135
16255968	1072
16255968	6646.4
16255852	20240
16255852	4640
16256864	250
16256858	237
16257083	127.83
16257691	-581
16257677	-1452.5
16257682	-82.95
16255891	222.4
16255891	943.92
16255891	331.8
16257260	36
16257685	-8.6
16256788	122
16257313	62171.4
16257262	6850.8
16256709	59
16257502	18996
16257194	3318.96
16257345	22992
16257067	7200
16256419	16404
16255474	375
16255474	10044
16255474	2588
16255474	322.6
16255474	750
16255503	3437
16256819	240
16255503	259.4
16255503	5132.4
16255503	92.55
16255162	102
16255162	30.6
16257537	2616
16256806	183.5
16256806	115.6
16256319	1195
16256542	800
16256542	748.2
16256542	5641.2
16256542	2900
16256928	139.84
16256766	2560
16256766	2100
16256766	276
16256766	924
16256766	70
16256766	400
16256766	255
16256766	360
16256766	209
16256766	2160
16256766	168
16256766	990
16256766	930
16256766	240
16256766	400
16256766	560
16256766	35
16256766	1377
16256766	558
16257274	12.5
16257368	9740
16257929	-12
16257918	-70.62
16256335	10.58
16256335	37.95
16256911	5940
16256527	56304
16257193	910.8
16256335	6.4
16256479	175
16256537	901.6
16256721	163.8
16256390	64
16256281	690
16256507	850
16257933	-20.09
16257935	-19.09
16257937	-51.6
16257921	-59
16257943	-109.84
16256023	6480
16256023	7176
16257530	1095.75
16257970	-52.3
16257953	-73.85
16257976	-44.32
16257978	-44
16257979	-62.82
16257981	-14.14
16257986	-52.34
16257987	-82.72
16257962	-8.46
16257031	6.3
16256815	16881.54
16256815	232.2
16256815	172.8
16256815	924
16257024	4052.2
16257469	243
16257095	129.4
16257788	3783
16257853	16062
16256769	107.37
16256758	240
16258103	-7527
16258104	-2319.2
16258127	-3168
16258109	-6012
16258131	-673.08
16256749	1906.1
16256749	7590
16256749	3423
16256749	2280
16258114	-23.46
16257453	337.2
16258118	-20.4
16258143	-19.86
16257414	487.6
16257122	17.7
16258171	-29.16
16258175	-18
16258176	-190.41
16258180	-52.2
16258182	-171.43
16258184	-50.4
16258160	-9.38
16258212	-37.25
16257374	210.1
16257388	219.15
16258221	-3300
16255890	378.56
16255890	760
16255890	18138
16255890	7480.48
16255890	7224
16255890	397.2
16255890	10989
16255890	5600
16255890	5208
16255890	310.86
16255890	6720
16255890	480
16255890	349.8
16257659	16.01
16257456	142.5
16258075	10612
16258002	16448
16258002	8280
16257857	9784
16256545	477
16256545	356.4
16256545	8502.4
16256545	1588.8
16256545	106
16256545	1354.51
16255930	4902.04
16258050	4096
16258116	5801.6
16258051	3495.6
16258051	9860.4
16258305	-26.86
16258306	-2692.69
16256810	3238
16257784	1271.7
16258053	7224
16258011	10280
16257370	310
16256469	1260.6
16258005	6096
16257916	10827
16257856	41097.12
16258076	68720
16252422	35020
16257551	318.5
16257521	215.05
16256067	2160
16257299	247.5
16256421	1311
16256421	1667.25
16256421	3515
16258145	995
16258125	995
16257377	78.72
16257377	57.5
16257518	23014.8
16258147	995
16258150	995
16256304	5753.7
16254229	800
16254229	2472
16254229	4752
16254229	4290
16254229	206.7
16257259	2761.9
16257897	22050
16258034	3883.2
16257945	5250
16256436	7
16256301	2609
16256301	64
16256301	165.27
16256301	1652.7
16256301	2204.5
16256301	48.39
16257021	34.2
16256301	1196.1
16258135	21816
16258135	5140
16257615	343.2
16258218	783
16258218	836
16257148	41447.6
16257411	18906
16257446	58.04
16257506	24804
16258077	34580
16257488	36976.1
16253380	20497.68
16257777	866.8
16257783	133.4
16256376	247.2
16258206	12312
16257546	10335
16257868	397.32
16257868	2495.5
16257775	108
16257858	16197.24
16257858	1838.8
16257880	13
16257104	16351.02
16256936	474
16257104	10998.4
16257470	12.9
16257477	25.87
16258113	47259.9
16252726	1436.31
16258029	602.4
16257829	4050
16257829	5738.04
16258239	7440
16257829	16758
16257829	18906
16257894	688.1
16257836	127.83
16257752	38.98
16257570	3642
16257169	4305
16257169	460.8
16255849	4203
16258660	-2673
16258662	-257.6
16255951	810
16255951	3141
16255951	4057
16255951	4232
16255951	2902.5
16255951	1089.9
16255951	5699.2
16255951	90.96
16255951	319.6
16255951	6480
16255951	687.5
16258664	-1427.94
16258665	-1427.94
16258666	-3275.2
16258667	-724.8
16258668	-2575.2
16258687	-166.1
16258689	-362.4
16257597	1349.95
16257612	200
16257628	12963.88
16256539	717.8
16256539	813
16256539	2679.3
16256217	65.4
16258721	-4746.28
16258748	-11
16257352	441
16257352	189
16257352	9450
16257352	26460
16257352	26460
16257352	71400
16257352	47600
16257563	155
16257755	5120
16257755	1000
16257755	486
16257755	1944
16257755	2592
16257115	6740
16258020	997
16257115	6576
16257115	24000
16257968	1049
16258085	16350
16258085	13248
16258085	10989
16258085	2256.5
16258085	1067
16258085	2163.6
16257915	1012.8
16257790	156.3
16257535	614.4
16257535	140.52
16257535	1545.5
16257535	541.8
16257787	827.7
16257967	157.2
16257526	2520
16257526	2058
16257526	798
16257526	233
16257526	1512
16257526	1295
16257526	700
16258826	-710.24
16258847	-3540
16258837	-4073.4
16258862	-901.6
16258700	10177.3
16257150	19913.76
16257150	93090
16257237	2376.15
16257237	29238
16257150	795.9
16257150	16625
16257893	5700
16257893	5683.46
16257893	28206
16257893	5888
16257893	10048
16257893	4173
16257893	27645
16257893	40152
16257893	4234
16257893	950.46
16257893	16422
16257893	24376
16257893	3032.4
16257893	2200
16257893	33212
16257893	4482
16257893	617
16257893	22358.4
16257893	9024
16257893	3400
16257965	5.8
16257965	25.76
16257965	136.8
16257965	14
16257398	13156.8
16257398	810
16257398	8592
16257398	2668
16257398	3151.5
16257398	112104
16257398	10160
16257398	18856
16257398	6444
16257381	17.1
16257381	3.3
16257381	12.9
16257381	35.84
16257381	85.2
16257381	24.58
16257381	20
16257381	54.26
16257381	259.4
16257381	9
16257381	224.07
16257392	1322.7
16257392	1196.1
16257392	1652.7
16257392	274.1
16257392	902.5
16257392	67.1
16257392	1794
16257392	799.2
16257392	95
16257392	320
16257392	121.3
16257392	1755.5
16257392	717.6
16257392	319
16257944	11200
16257944	159.11
16257944	533
16257944	6147
16257944	4233.6
16257944	11700
16257944	1159.5
16257890	2783.3
16257890	837
16257098	229.1
16255130	306.8
16256300	17.2
16256300	10.4
16256968	32.58
16255130	800
16258001	34440
16258001	3217
16258001	1.22
16258001	6276.02
16258001	18.4
16258001	13348.8
16258001	70
16257900	2401.2
16257900	108.52
16257900	92.91
16254649	86.4
16254649	31.74
16254649	110
16254649	118.83
16254649	74.28
16258042	2886
16258876	-46128
16255516	267
16258023	45.5
16258049	1224
16257559	1794
16257977	6072
16257977	69876
16257977	410.4
16257977	246240
16257863	6372
16257863	3461
16257863	524
16257863	1040.8
16258893	-6256
16258880	-6256
16258894	-68040
16256676	107.3
16256676	102.15
16256568	453.9
16256568	150
16256568	355.8
16256676	21.5
16256676	48
16256568	1622.4
16256676	96
16256568	36
16257432	4962.5
16257432	8343.6
16257432	586.5
16257432	1050
16257432	2622
16257256	38080
16257256	356.7
16257256	360
16257256	2350.5
16257256	3780
16258898	-43240
16258899	-24286.08
16258882	-6071.52
16258883	-5184
16258884	-8560
16258885	-28535
16258909	-152992
16258900	-2385
16258901	-1590
16257920	8046
16257920	8226
16257920	8379
16257920	12570
16257920	14.8
16257920	548.4
16257920	8654.4
16257920	5376
16257920	850
16257920	6088
16257920	1348.5
16257920	7608
16257920	10200
16257920	12160
16257920	119.25
16257920	175
16258036	1076.42
16258036	9687.78
16257920	3032.4
16257920	14256
16257920	23079
16257920	1766.4
16257920	179928
16257920	33336
16257920	1560
16253101	6840
16253101	25237.4
16253101	387.8
16253101	193.8
16253101	115.2
16253101	8846
16258036	6997.2
16258036	1076.42
16253101	3258
16253101	2172
16253101	2760.6
16253101	285
16257529	446.07
16253101	28.8
16257172	1076.4
16257172	1400
16257172	14168
16257172	385
16257172	5616.8
16257172	5420
16257172	700
16257172	52.6
16257172	3052.5
16257172	49267.8
16257172	758.8
16257172	1989.6
16257172	105957.2
16257172	1096
16257172	9507
16257172	9860.4
16257172	825.12
16257172	129920
16257172	1061.7
16257172	5160
16257172	4221
16257172	2163.6
16257172	5776
16257172	4127.5
16257172	10593
16257172	10611.6
16257172	135
16257172	5939.1
16257172	138062.2
16257172	969
16257172	1620.42
16257172	46638
16257172	667.2
16257172	5620
16257166	2080
16257166	9661
16257913	3815
16257913	3014.4
16257913	1008
16257913	1500
16257913	1440
16257913	200.5
16257913	2600
16257913	920
16257913	5888
16257913	5352
16257913	1837
16257913	1188.3
16257913	20510
16257913	1400
16257913	822.6
16257913	1728
16256976	279.2
16257997	13810.2
16256976	96
16256976	1010
16256976	3
16256976	460
16256976	60
16256976	177.75
16256976	345
16258913	-57355.2
16258914	-28677.6
16257416	6330
16257416	234
16257416	1649
16257416	4752
16257416	1264
16257416	810
16257416	1900
16257416	20868
16257416	7232.4
16257416	1584
16257416	10361.6
16257416	2944
16257416	5400
16257416	5520
16257416	75240
16257416	17310
16257416	62820
